i,x,y,r,c
EcalRightMidRegion,1310.43,274.275,36,37
EcalRightMidRegion,1371.38,274.275,36,38
EcalRightMidRegion,1432.33,274.275,36,39
EcalRightMidRegion,1493.28,274.275,36,40
EcalRightMidRegion,1554.22,274.275,36,41
EcalRightMidRegion,1615.18,274.275,36,42
EcalRightMidRegion,1676.12,274.275,36,43
EcalRightMidRegion,1737.08,274.275,36,44
EcalRightMidRegion,1798.03,274.275,36,45
EcalRightMidRegion,1858.98,274.275,36,46
EcalRightMidRegion,1919.93,274.275,36,47
EcalRightMidRegion,1980.88,274.275,36,48
EcalRightMidRegion,2041.83,274.275,36,49
EcalRightMidRegion,2102.78,274.275,36,50
EcalRightMidRegion,2163.73,274.275,36,51
EcalRightMidRegion,2224.68,274.275,36,52
EcalRightMidRegion,2285.62,274.275,36,53
EcalRightMidRegion,2346.57,274.275,36,54
EcalRightMidRegion,2407.53,274.275,36,55
EcalRightMidRegion,2468.48,274.275,36,56
EcalRightMidRegion,2529.43,274.275,36,57
EcalRightMidRegion,2590.38,274.275,36,58
EcalRightMidRegion,2651.32,274.275,36,59
EcalRightMidRegion,2712.28,274.275,36,60
EcalRightMidRegion,2773.23,274.275,36,61
EcalRightMidRegion,2834.18,274.275,36,62
EcalRightMidRegion,2895.12,274.275,36,63
EcalRightMidRegion,-944.725,335.225,37,0
EcalRightMidRegion,-883.775,335.225,37,1
EcalRightMidRegion,-822.825,335.225,37,2
EcalRightMidRegion,-761.875,335.225,37,3
EcalRightMidRegion,-700.925,335.225,37,4
EcalRightMidRegion,-639.975,335.225,37,5
EcalRightMidRegion,-579.025,335.225,37,6
EcalRightMidRegion,-518.075,335.225,37,7
EcalRightMidRegion,-457.125,335.225,37,8
EcalRightMidRegion,-396.175,335.225,37,9
EcalRightMidRegion,-335.225,335.225,37,10
EcalRightMidRegion,-274.275,335.225,37,11
EcalRightMidRegion,-213.325,335.225,37,12
EcalRightMidRegion,-152.375,335.225,37,13
EcalRightMidRegion,-91.425,335.225,37,14
EcalRightMidRegion,-30.475,335.225,37,15
EcalRightMidRegion,30.475,335.225,37,16
EcalRightMidRegion,91.425,335.225,37,17
EcalRightMidRegion,152.375,335.225,37,18
EcalRightMidRegion,213.325,335.225,37,19
EcalRightMidRegion,274.275,335.225,37,20
EcalRightMidRegion,335.225,335.225,37,21
EcalRightMidRegion,396.175,335.225,37,22
EcalRightMidRegion,457.125,335.225,37,23
EcalRightMidRegion,518.075,335.225,37,24
EcalRightMidRegion,579.025,335.225,37,25
EcalRightMidRegion,639.975,335.225,37,26
EcalRightMidRegion,700.925,335.225,37,27
EcalRightMidRegion,761.875,335.225,37,28
EcalRightMidRegion,822.825,335.225,37,29
EcalRightMidRegion,883.775,335.225,37,30
EcalRightMidRegion,944.725,335.225,37,31
EcalRightMidRegion,1005.68,335.225,37,32
EcalRightMidRegion,1066.62,335.225,37,33
EcalRightMidRegion,1127.58,335.225,37,34
EcalRightMidRegion,1188.53,335.225,37,35
EcalRightMidRegion,1249.48,335.225,37,36
EcalRightMidRegion,1310.43,335.225,37,37
EcalRightMidRegion,1371.38,335.225,37,38
EcalRightMidRegion,1432.33,335.225,37,39
EcalRightMidRegion,1493.28,335.225,37,40
EcalRightMidRegion,1554.22,335.225,37,41
EcalRightMidRegion,1615.18,335.225,37,42
EcalRightMidRegion,1676.12,335.225,37,43
EcalRightMidRegion,1737.08,335.225,37,44
EcalRightMidRegion,1798.03,335.225,37,45
EcalRightMidRegion,1858.98,335.225,37,46
EcalRightMidRegion,1919.93,335.225,37,47
EcalRightMidRegion,1980.88,335.225,37,48
EcalRightMidRegion,2041.83,335.225,37,49
EcalRightMidRegion,2102.78,335.225,37,50
EcalRightMidRegion,2163.73,335.225,37,51
EcalRightMidRegion,2224.68,335.225,37,52
EcalRightMidRegion,2285.62,335.225,37,53
EcalRightMidRegion,2346.57,335.225,37,54
EcalRightMidRegion,2407.53,335.225,37,55
EcalRightMidRegion,2468.48,335.225,37,56
EcalRightMidRegion,2529.43,335.225,37,57
EcalRightMidRegion,2590.38,335.225,37,58
EcalRightMidRegion,2651.32,335.225,37,59
EcalRightMidRegion,2712.28,335.225,37,60
EcalRightMidRegion,2773.23,335.225,37,61
EcalRightMidRegion,2834.18,335.225,37,62
EcalRightMidRegion,2895.12,335.225,37,63
EcalRightMidRegion,-944.725,396.175,38,0
EcalRightMidRegion,-883.775,396.175,38,1
EcalRightMidRegion,-822.825,396.175,38,2
EcalRightMidRegion,-761.875,396.175,38,3
EcalRightMidRegion,-700.925,396.175,38,4
EcalRightMidRegion,-639.975,396.175,38,5
EcalRightMidRegion,-579.025,396.175,38,6
EcalRightMidRegion,-518.075,396.175,38,7
EcalRightMidRegion,-457.125,396.175,38,8
EcalRightMidRegion,-396.175,396.175,38,9
EcalRightMidRegion,-335.225,396.175,38,10
EcalRightMidRegion,-274.275,396.175,38,11
EcalRightMidRegion,-213.325,396.175,38,12
EcalRightMidRegion,-152.375,396.175,38,13
EcalRightMidRegion,-91.425,396.175,38,14
EcalRightMidRegion,-30.475,396.175,38,15
EcalRightMidRegion,30.475,396.175,38,16
EcalRightMidRegion,91.425,396.175,38,17
EcalRightMidRegion,152.375,396.175,38,18
EcalRightMidRegion,213.325,396.175,38,19
EcalRightMidRegion,274.275,396.175,38,20
EcalRightMidRegion,335.225,396.175,38,21
EcalRightMidRegion,396.175,396.175,38,22
EcalRightMidRegion,457.125,396.175,38,23
EcalRightMidRegion,518.075,396.175,38,24
EcalRightMidRegion,579.025,396.175,38,25
EcalRightMidRegion,639.975,396.175,38,26
EcalRightMidRegion,700.925,396.175,38,27
EcalRightMidRegion,761.875,396.175,38,28
EcalRightMidRegion,822.825,396.175,38,29
EcalRightMidRegion,883.775,396.175,38,30
EcalRightMidRegion,944.725,396.175,38,31
EcalRightMidRegion,1005.68,396.175,38,32
EcalRightMidRegion,1066.62,396.175,38,33
EcalRightMidRegion,1127.58,396.175,38,34
EcalRightMidRegion,1188.53,396.175,38,35
EcalRightMidRegion,1249.48,396.175,38,36
EcalRightMidRegion,1310.43,396.175,38,37
EcalRightMidRegion,1371.38,396.175,38,38
EcalRightMidRegion,1432.33,396.175,38,39
EcalRightMidRegion,1493.28,396.175,38,40
EcalRightMidRegion,1554.22,396.175,38,41
EcalRightMidRegion,1615.18,396.175,38,42
EcalRightMidRegion,1676.12,396.175,38,43
EcalRightMidRegion,1737.08,396.175,38,44
EcalRightMidRegion,1798.03,396.175,38,45
EcalRightMidRegion,1858.98,396.175,38,46
EcalRightMidRegion,1919.93,396.175,38,47
EcalRightMidRegion,1980.88,396.175,38,48
EcalRightMidRegion,2041.83,396.175,38,49
EcalRightMidRegion,2102.78,396.175,38,50
EcalRightMidRegion,2163.73,396.175,38,51
EcalRightMidRegion,2224.68,396.175,38,52
EcalRightMidRegion,2285.62,396.175,38,53
EcalRightMidRegion,2346.57,396.175,38,54
EcalRightMidRegion,2407.53,396.175,38,55
EcalRightMidRegion,2468.48,396.175,38,56
EcalRightMidRegion,2529.43,396.175,38,57
EcalRightMidRegion,2590.38,396.175,38,58
EcalRightMidRegion,2651.32,396.175,38,59
EcalRightMidRegion,2712.28,396.175,38,60
EcalRightMidRegion,2773.23,396.175,38,61
EcalRightMidRegion,2834.18,396.175,38,62
EcalRightMidRegion,2895.12,396.175,38,63
EcalRightMidRegion,-944.725,457.125,39,0
EcalRightMidRegion,-883.775,457.125,39,1
EcalRightMidRegion,-822.825,457.125,39,2
EcalRightMidRegion,-761.875,457.125,39,3
EcalRightMidRegion,-700.925,457.125,39,4
EcalRightMidRegion,-639.975,457.125,39,5
EcalRightMidRegion,-579.025,457.125,39,6
EcalRightMidRegion,-518.075,457.125,39,7
EcalRightMidRegion,-457.125,457.125,39,8
EcalRightMidRegion,-396.175,457.125,39,9
EcalRightMidRegion,-335.225,457.125,39,10
EcalRightMidRegion,-274.275,457.125,39,11
EcalRightMidRegion,-213.325,457.125,39,12
EcalRightMidRegion,-152.375,457.125,39,13
EcalRightMidRegion,-91.425,457.125,39,14
EcalRightMidRegion,-30.475,457.125,39,15
EcalRightMidRegion,30.475,457.125,39,16
EcalRightMidRegion,91.425,457.125,39,17
EcalRightMidRegion,152.375,457.125,39,18
EcalRightMidRegion,213.325,457.125,39,19
EcalRightMidRegion,274.275,457.125,39,20
EcalRightMidRegion,335.225,457.125,39,21
EcalRightMidRegion,396.175,457.125,39,22
EcalRightMidRegion,457.125,457.125,39,23
EcalRightMidRegion,518.075,457.125,39,24
EcalRightMidRegion,579.025,457.125,39,25
EcalRightMidRegion,639.975,457.125,39,26
EcalRightMidRegion,700.925,457.125,39,27
EcalRightMidRegion,761.875,457.125,39,28
EcalRightMidRegion,822.825,457.125,39,29
EcalRightMidRegion,883.775,457.125,39,30
EcalRightMidRegion,944.725,457.125,39,31
EcalRightMidRegion,1005.68,457.125,39,32
EcalRightMidRegion,1066.62,457.125,39,33
EcalRightMidRegion,1127.58,457.125,39,34
EcalRightMidRegion,1188.53,457.125,39,35
EcalRightMidRegion,1249.48,457.125,39,36
EcalRightMidRegion,1310.43,457.125,39,37
EcalRightMidRegion,1371.38,457.125,39,38
EcalRightMidRegion,1432.33,457.125,39,39
EcalRightMidRegion,1493.28,457.125,39,40
EcalRightMidRegion,1554.22,457.125,39,41
EcalRightMidRegion,1615.18,457.125,39,42
EcalRightMidRegion,1676.12,457.125,39,43
