a,n,x,y,z,r,c
0,Outer,3108.45,-1889.63,12643.7,16,57
0,Outer,3230.35,-1889.63,12643.7,16,58
0,Outer,3352.25,-1889.63,12643.7,16,59
0,Outer,3474.15,-1889.63,12643.7,16,60
0,Outer,3596.05,-1889.63,12643.7,16,61
0,Outer,3717.95,-1889.63,12643.7,16,62
0,Outer,3839.85,-1889.63,12643.7,16,63
0,Outer,60.95,-1767.73,12644.1,17,32
0,Outer,182.85,-1767.73,12644.1,17,33
0,Outer,304.75,-1767.73,12644.1,17,34
0,Outer,426.65,-1767.73,12644.1,17,35
0,Outer,548.55,-1767.73,12644.1,17,36
0,Outer,670.45,-1767.73,12644.1,17,37
0,Outer,792.35,-1767.73,12644.1,17,38
0,Outer,914.25,-1767.73,12644.1,17,39
0,Outer,1036.15,-1767.73,12644.1,17,40
0,Outer,1158.05,-1767.73,12644.1,17,41
0,Outer,1279.95,-1767.73,12644.1,17,42
0,Outer,1401.85,-1767.73,12644.1,17,43
0,Outer,1523.75,-1767.73,12644.1,17,44
0,Outer,1645.65,-1767.73,12644.1,17,45
0,Outer,1767.55,-1767.73,12644.1,17,46
0,Outer,1889.45,-1767.73,12644.1,17,47
0,Outer,2011.35,-1767.73,12644.1,17,48
0,Outer,2133.25,-1767.73,12644.1,17,49
0,Outer,2255.15,-1767.73,12644.1,17,50
0,Outer,2377.05,-1767.73,12644.1,17,51
0,Outer,2498.95,-1767.73,12644.1,17,52
0,Outer,2620.85,-1767.73,12644.1,17,53
0,Outer,2742.75,-1767.73,12644.1,17,54
0,Outer,2864.65,-1767.73,12644.1,17,55
0,Outer,2986.55,-1767.73,12644.1,17,56
0,Outer,3108.45,-1767.73,12644.1,17,57
0,Outer,3230.35,-1767.73,12644.1,17,58
0,Outer,3352.25,-1767.73,12644.1,17,59
0,Outer,3474.15,-1767.73,12644.1,17,60
0,Outer,3596.05,-1767.73,12644.1,17,61
0,Outer,3717.95,-1767.73,12644.1,17,62
0,Outer,3839.85,-1767.73,12644.1,17,63
0,Outer,60.95,-1645.83,12644.6,18,32
0,Outer,182.85,-1645.83,12644.6,18,33
0,Outer,304.75,-1645.83,12644.6,18,34
0,Outer,426.65,-1645.83,12644.6,18,35
0,Outer,548.55,-1645.83,12644.6,18,36
0,Outer,670.45,-1645.83,12644.6,18,37
0,Outer,792.35,-1645.83,12644.6,18,38
0,Outer,914.25,-1645.83,12644.6,18,39
0,Outer,1036.15,-1645.83,12644.6,18,40
0,Outer,1158.05,-1645.83,12644.6,18,41
0,Outer,1279.95,-1645.83,12644.6,18,42
0,Outer,1401.85,-1645.83,12644.6,18,43
0,Outer,1523.75,-1645.83,12644.6,18,44
0,Outer,1645.65,-1645.83,12644.6,18,45
0,Outer,1767.55,-1645.83,12644.6,18,46
0,Outer,1889.45,-1645.83,12644.6,18,47
0,Outer,2011.35,-1645.83,12644.6,18,48
0,Outer,2133.25,-1645.83,12644.6,18,49
0,Outer,2255.15,-1645.83,12644.6,18,50
0,Outer,2377.05,-1645.83,12644.6,18,51
0,Outer,2498.95,-1645.83,12644.6,18,52
0,Outer,2620.85,-1645.83,12644.6,18,53
0,Outer,2742.75,-1645.83,12644.6,18,54
0,Outer,2864.65,-1645.83,12644.6,18,55
0,Outer,2986.55,-1645.83,12644.6,18,56
0,Outer,3108.45,-1645.83,12644.6,18,57
0,Outer,3230.35,-1645.83,12644.6,18,58
0,Outer,3352.25,-1645.83,12644.6,18,59
0,Outer,3474.15,-1645.83,12644.6,18,60
0,Outer,3596.05,-1645.83,12644.6,18,61
0,Outer,3717.95,-1645.83,12644.6,18,62
0,Outer,3839.85,-1645.83,12644.6,18,63
0,Outer,60.95,-1523.93,12645,19,32
0,Outer,182.85,-1523.93,12645,19,33
0,Outer,304.75,-1523.93,12645,19,34
0,Outer,426.65,-1523.93,12645,19,35
0,Outer,548.55,-1523.93,12645,19,36
0,Outer,670.45,-1523.93,12645,19,37
0,Outer,792.35,-1523.93,12645,19,38
0,Outer,914.25,-1523.93,12645,19,39
0,Outer,1036.15,-1523.93,12645,19,40
0,Outer,1158.05,-1523.93,12645,19,41
0,Outer,1279.95,-1523.93,12645,19,42
0,Outer,1401.85,-1523.93,12645,19,43
0,Outer,1523.75,-1523.93,12645,19,44
0,Outer,1645.65,-1523.93,12645,19,45
0,Outer,1767.55,-1523.93,12645,19,46
0,Outer,1889.45,-1523.93,12645,19,47
0,Outer,2011.35,-1523.93,12645,19,48
0,Outer,2133.25,-1523.93,12645,19,49
0,Outer,2255.15,-1523.93,12645,19,50
0,Outer,2377.05,-1523.93,12645,19,51
0,Outer,2498.95,-1523.93,12645,19,52
0,Outer,2620.85,-1523.93,12645,19,53
0,Outer,2742.75,-1523.93,12645,19,54
0,Outer,2864.65,-1523.93,12645,19,55
0,Outer,2986.55,-1523.93,12645,19,56
0,Outer,3108.45,-1523.93,12645,19,57
0,Outer,3230.35,-1523.93,12645,19,58
0,Outer,3352.25,-1523.93,12645,19,59
0,Outer,3474.15,-1523.93,12645,19,60
0,Outer,3596.05,-1523.93,12645,19,61
0,Outer,3717.95,-1523.93,12645,19,62
0,Outer,3839.85,-1523.93,12645,19,63
0,Outer,60.95,-1402.03,12645.4,20,32
0,Outer,182.85,-1402.03,12645.4,20,33
0,Outer,304.75,-1402.03,12645.4,20,34
0,Outer,426.65,-1402.03,12645.4,20,35
0,Outer,548.55,-1402.03,12645.4,20,36
0,Outer,670.45,-1402.03,12645.4,20,37
0,Outer,792.35,-1402.03,12645.4,20,38
0,Outer,914.25,-1402.03,12645.4,20,39
0,Outer,1036.15,-1402.03,12645.4,20,40
0,Outer,1158.05,-1402.03,12645.4,20,41
0,Outer,1279.95,-1402.03,12645.4,20,42
0,Outer,1401.85,-1402.03,12645.4,20,43
0,Outer,1523.75,-1402.03,12645.4,20,44
0,Outer,1645.65,-1402.03,12645.4,20,45
0,Outer,1767.55,-1402.03,12645.4,20,46
0,Outer,1889.45,-1402.03,12645.4,20,47
0,Outer,2011.35,-1402.03,12645.4,20,48
0,Outer,2133.25,-1402.03,12645.4,20,49
0,Outer,2255.15,-1402.03,12645.4,20,50
0,Outer,2377.05,-1402.03,12645.4,20,51
0,Outer,2498.95,-1402.03,12645.4,20,52
0,Outer,2620.85,-1402.03,12645.4,20,53
0,Outer,2742.75,-1402.03,12645.4,20,54
0,Outer,2864.65,-1402.03,12645.4,20,55
0,Outer,2986.55,-1402.03,12645.4,20,56
0,Outer,3108.45,-1402.03,12645.4,20,57
0,Outer,3230.35,-1402.03,12645.4,20,58
0,Outer,3352.25,-1402.03,12645.4,20,59
0,Outer,3474.15,-1402.03,12645.4,20,60
0,Outer,3596.05,-1402.03,12645.4,20,61
0,Outer,3717.95,-1402.03,12645.4,20,62
0,Outer,3839.85,-1402.03,12645.4,20,63
0,Outer,60.95,-1280.13,12645.9,21,32
0,Outer,182.85,-1280.13,12645.9,21,33
0,Outer,304.75,-1280.13,12645.9,21,34
0,Outer,426.65,-1280.13,12645.9,21,35
0,Outer,548.55,-1280.13,12645.9,21,36
0,Outer,670.45,-1280.13,12645.9,21,37
0,Outer,792.35,-1280.13,12645.9,21,38
0,Outer,914.25,-1280.13,12645.9,21,39
0,Outer,1036.15,-1280.13,12645.9,21,40
0,Outer,1158.05,-1280.13,12645.9,21,41
0,Outer,1279.95,-1280.13,12645.9,21,42
0,Outer,1401.85,-1280.13,12645.9,21,43
0,Outer,1523.75,-1280.13,12645.9,21,44
0,Outer,1645.65,-1280.13,12645.9,21,45
0,Outer,1767.55,-1280.13,12645.9,21,46
0,Outer,1889.45,-1280.13,12645.9,21,47
0,Outer,2011.35,-1280.13,12645.9,21,48
0,Outer,2133.25,-1280.13,12645.9,21,49
0,Outer,2255.15,-1280.13,12645.9,21,50
0,Outer,2377.05,-1280.13,12645.9,21,51
0,Outer,2498.95,-1280.13,12645.9,21,52
0,Outer,2620.85,-1280.13,12645.9,21,53
0,Outer,2742.75,-1280.13,12645.9,21,54
0,Outer,2864.65,-1280.13,12645.9,21,55
0,Outer,2986.55,-1280.13,12645.9,21,56
0,Outer,3108.45,-1280.13,12645.9,21,57
0,Outer,3230.35,-1280.13,12645.9,21,58
0,Outer,3352.25,-1280.13,12645.9,21,59
0,Outer,3474.15,-1280.13,12645.9,21,60
0,Outer,3596.05,-1280.13,12645.9,21,61
0,Outer,3717.95,-1280.13,12645.9,21,62
0,Outer,3839.85,-1280.13,12645.9,21,63
0,Outer,2011.35,-1158.23,12646.3,22,48
0,Outer,2133.25,-1158.23,12646.3,22,49
0,Outer,2255.15,-1158.23,12646.3,22,50
0,Outer,2377.05,-1158.23,12646.3,22,51
0,Outer,2498.95,-1158.23,12646.3,22,52
0,Outer,2620.85,-1158.23,12646.3,22,53
0,Outer,2742.75,-1158.23,12646.3,22,54
0,Outer,2864.65,-1158.23,12646.3,22,55
0,Outer,2986.55,-1158.23,12646.3,22,56
0,Outer,3108.45,-1158.23,12646.3,22,57
0,Outer,3230.35,-1158.23,12646.3,22,58
0,Outer,3352.25,-1158.23,12646.3,22,59
0,Outer,3474.15,-1158.23,12646.3,22,60
0,Outer,3596.05,-1158.23,12646.3,22,61
0,Outer,3717.95,-1158.23,12646.3,22,62
0,Outer,3839.85,-1158.23,12646.3,22,63
0,Outer,2011.35,-1036.33,12646.8,23,48
0,Outer,2133.25,-1036.33,12646.8,23,49
0,Outer,2255.15,-1036.33,12646.8,23,50
0,Outer,2377.05,-1036.33,12646.8,23,51
0,Outer,2498.95,-1036.33,12646.8,23,52
0,Outer,2620.85,-1036.33,12646.8,23,53
0,Outer,2742.75,-1036.33,12646.8,23,54
0,Outer,2864.65,-1036.33,12646.8,23,55
0,Outer,2986.55,-1036.33,12646.8,23,56
0,Outer,3108.45,-1036.33,12646.8,23,57
0,Outer,3230.35,-1036.33,12646.8,23,58
0,Outer,3352.25,-1036.33,12646.8,23,59
0,Outer,3474.15,-1036.33,12646.8,23,60
0,Outer,3596.05,-1036.33,12646.8,23,61
0,Outer,3717.95,-1036.33,12646.8,23,62
0,Outer,3839.85,-1036.33,12646.8,23,63
0,Outer,2011.35,-914.434,12647.2,24,48
0,Outer,2133.25,-914.434,12647.2,24,49
0,Outer,2255.15,-914.434,12647.2,24,50
0,Outer,2377.05,-914.434,12647.2,24,51
0,Outer,2498.95,-914.434,12647.2,24,52
0,Outer,2620.85,-914.434,12647.2,24,53
0,Outer,2742.75,-914.434,12647.2,24,54
0,Outer,2864.65,-914.434,12647.2,24,55
0,Outer,2986.55,-914.434,12647.2,24,56
0,Outer,3108.45,-914.434,12647.2,24,57
0,Outer,3230.35,-914.434,12647.2,24,58
0,Outer,3352.25,-914.434,12647.2,24,59
0,Outer,3474.15,-914.434,12647.2,24,60
0,Outer,3596.05,-914.434,12647.2,24,61
0,Outer,3717.95,-914.434,12647.2,24,62
0,Outer,3839.85,-914.434,12647.2,24,63
0,Outer,2011.35,-792.535,12647.6,25,48
0,Outer,2133.25,-792.535,12647.6,25,49
0,Outer,2255.15,-792.535,12647.6,25,50
0,Outer,2377.05,-792.535,12647.6,25,51
0,Outer,2498.95,-792.535,12647.6,25,52
0,Outer,2620.85,-792.535,12647.6,25,53
0,Outer,2742.75,-792.535,12647.6,25,54
0,Outer,2864.65,-792.535,12647.6,25,55
0,Outer,2986.55,-792.535,12647.6,25,56
0,Outer,3108.45,-792.535,12647.6,25,57
0,Outer,3230.35,-792.535,12647.6,25,58
0,Outer,3352.25,-792.535,12647.6,25,59
0,Outer,3474.15,-792.535,12647.6,25,60
0,Outer,3596.05,-792.535,12647.6,25,61
0,Outer,3717.95,-792.535,12647.6,25,62
0,Outer,3839.85,-792.535,12647.6,25,63
0,Outer,2011.35,-670.636,12648.1,26,48
0,Outer,2133.25,-670.636,12648.1,26,49
0,Outer,2255.15,-670.636,12648.1,26,50
0,Outer,2377.05,-670.636,12648.1,26,51
0,Outer,2498.95,-670.636,12648.1,26,52
0,Outer,2620.85,-670.636,12648.1,26,53
0,Outer,2742.75,-670.636,12648.1,26,54
0,Outer,2864.65,-670.636,12648.1,26,55
0,Outer,2986.55,-670.636,12648.1,26,56
0,Outer,3108.45,-670.636,12648.1,26,57
0,Outer,3230.35,-670.636,12648.1,26,58
0,Outer,3352.25,-670.636,12648.1,26,59
0,Outer,3474.15,-670.636,12648.1,26,60
0,Outer,3596.05,-670.636,12648.1,26,61
0,Outer,3717.95,-670.636,12648.1,26,62
0,Outer,3839.85,-670.636,12648.1,26,63
0,Outer,2011.35,-548.736,12648.5,27,48
0,Outer,2133.25,-548.736,12648.5,27,49
0,Outer,2255.15,-548.736,12648.5,27,50
0,Outer,2377.05,-548.736,12648.5,27,51
0,Outer,2498.95,-548.736,12648.5,27,52
0,Outer,2620.85,-548.736,12648.5,27,53
0,Outer,2742.75,-548.736,12648.5,27,54
0,Outer,2864.65,-548.736,12648.5,27,55
0,Outer,2986.55,-548.736,12648.5,27,56
0,Outer,3108.45,-548.736,12648.5,27,57
0,Outer,3230.35,-548.736,12648.5,27,58
0,Outer,3352.25,-548.736,12648.5,27,59
0,Outer,3474.15,-548.736,12648.5,27,60
0,Outer,3596.05,-548.736,12648.5,27,61
0,Outer,3717.95,-548.736,12648.5,27,62
0,Outer,3839.85,-548.736,12648.5,27,63
0,Outer,2011.35,-426.837,12649,28,48
0,Outer,2133.25,-426.837,12649,28,49
0,Outer,2255.15,-426.837,12649,28,50
0,Outer,2377.05,-426.837,12649,28,51
0,Outer,2498.95,-426.837,12649,28,52
0,Outer,2620.85,-426.837,12649,28,53
0,Outer,2742.75,-426.837,12649,28,54
0,Outer,2864.65,-426.837,12649,28,55
0,Outer,2986.55,-426.837,12649,28,56
0,Outer,3108.45,-426.837,12649,28,57
0,Outer,3230.35,-426.837,12649,28,58
0,Outer,3352.25,-426.837,12649,28,59
0,Outer,3474.15,-426.837,12649,28,60
0,Outer,3596.05,-426.837,12649,28,61
0,Outer,3717.95,-426.837,12649,28,62
0,Outer,3839.85,-426.837,12649,28,63
0,Outer,2011.35,-304.938,12649.4,29,48
0,Outer,2133.25,-304.938,12649.4,29,49
0,Outer,2255.15,-304.938,12649.4,29,50
0,Outer,2377.05,-304.938,12649.4,29,51
0,Outer,2498.95,-304.938,12649.4,29,52
0,Outer,2620.85,-304.938,12649.4,29,53
0,Outer,2742.75,-304.938,12649.4,29,54
0,Outer,2864.65,-304.938,12649.4,29,55
0,Outer,2986.55,-304.938,12649.4,29,56
0,Outer,3108.45,-304.938,12649.4,29,57
0,Outer,3230.35,-304.938,12649.4,29,58
0,Outer,3352.25,-304.938,12649.4,29,59
0,Outer,3474.15,-304.938,12649.4,29,60
0,Outer,3596.05,-304.938,12649.4,29,61
0,Outer,3717.95,-304.938,12649.4,29,62
0,Outer,3839.85,-304.938,12649.4,29,63
0,Outer,2011.35,-183.039,12649.8,30,48
0,Outer,2133.25,-183.039,12649.8,30,49
0,Outer,2255.15,-183.039,12649.8,30,50
0,Outer,2377.05,-183.039,12649.8,30,51
0,Outer,2498.95,-183.039,12649.8,30,52
0,Outer,2620.85,-183.039,12649.8,30,53
0,Outer,2742.75,-183.039,12649.8,30,54
0,Outer,2864.65,-183.039,12649.8,30,55
0,Outer,2986.55,-183.039,12649.8,30,56
0,Outer,3108.45,-183.039,12649.8,30,57
0,Outer,3230.35,-183.039,12649.8,30,58
0,Outer,3352.25,-183.039,12649.8,30,59
0,Outer,3474.15,-183.039,12649.8,30,60
0,Outer,3596.05,-183.039,12649.8,30,61
0,Outer,3717.95,-183.039,12649.8,30,62
0,Outer,3839.85,-183.039,12649.8,30,63
0,Outer,2011.35,-61.1396,12650.3,31,48
0,Outer,2133.25,-61.1396,12650.3,31,49
0,Outer,2255.15,-61.1396,12650.3,31,50
0,Outer,2377.05,-61.1396,12650.3,31,51
0,Outer,2498.95,-61.1396,12650.3,31,52
0,Outer,2620.85,-61.1396,12650.3,31,53
0,Outer,2742.75,-61.1396,12650.3,31,54
0,Outer,2864.65,-61.1396,12650.3,31,55
0,Outer,2986.55,-61.1396,12650.3,31,56
0,Outer,3108.45,-61.1396,12650.3,31,57
0,Outer,3230.35,-61.1396,12650.3,31,58
0,Outer,3352.25,-61.1396,12650.3,31,59
0,Outer,3474.15,-61.1396,12650.3,31,60
0,Outer,3596.05,-61.1396,12650.3,31,61
0,Outer,3717.95,-61.1396,12650.3,31,62
0,Outer,3839.85,-61.1396,12650.3,31,63
0,Outer,2011.35,60.7596,12650.7,32,48
0,Outer,2133.25,60.7596,12650.7,32,49
0,Outer,2255.15,60.7596,12650.7,32,50
0,Outer,2377.05,60.7596,12650.7,32,51
0,Outer,2498.95,60.7596,12650.7,32,52
0,Outer,2620.85,60.7596,12650.7,32,53
0,Outer,2742.75,60.7596,12650.7,32,54
0,Outer,2864.65,60.7596,12650.7,32,55
0,Outer,2986.55,60.7596,12650.7,32,56
0,Outer,3108.45,60.7596,12650.7,32,57
0,Outer,3230.35,60.7596,12650.7,32,58
0,Outer,3352.25,60.7596,12650.7,32,59
0,Outer,3474.15,60.7596,12650.7,32,60
0,Outer,3596.05,60.7596,12650.7,32,61
0,Outer,3717.95,60.7596,12650.7,32,62
0,Outer,3839.85,60.7596,12650.7,32,63
0,Outer,2011.35,182.659,12651.2,33,48
0,Outer,2133.25,182.659,12651.2,33,49
0,Outer,2255.15,182.659,12651.2,33,50
0,Outer,2377.05,182.659,12651.2,33,51
0,Outer,2498.95,182.659,12651.2,33,52
0,Outer,2620.85,182.659,12651.2,33,53
0,Outer,2742.75,182.659,12651.2,33,54
0,Outer,2864.65,182.659,12651.2,33,55
0,Outer,2986.55,182.659,12651.2,33,56
0,Outer,3108.45,182.659,12651.2,33,57
0,Outer,3230.35,182.659,12651.2,33,58
0,Outer,3352.25,182.659,12651.2,33,59
0,Outer,3474.15,182.659,12651.2,33,60
0,Outer,3596.05,182.659,12651.2,33,61
0,Outer,3717.95,182.659,12651.2,33,62
0,Outer,3839.85,182.659,12651.2,33,63
0,Outer,2011.35,304.558,12651.6,34,48
0,Outer,2133.25,304.558,12651.6,34,49
0,Outer,2255.15,304.558,12651.6,34,50
0,Outer,2377.05,304.558,12651.6,34,51
0,Outer,2498.95,304.558,12651.6,34,52
0,Outer,2620.85,304.558,12651.6,34,53
0,Outer,2742.75,304.558,12651.6,34,54
0,Outer,2864.65,304.558,12651.6,34,55
0,Outer,2986.55,304.558,12651.6,34,56
0,Outer,3108.45,304.558,12651.6,34,57
0,Outer,3230.35,304.558,12651.6,34,58
0,Outer,3352.25,304.558,12651.6,34,59
0,Outer,3474.15,304.558,12651.6,34,60
0,Outer,3596.05,304.558,12651.6,34,61
0,Outer,3717.95,304.558,12651.6,34,62
0,Outer,3839.85,304.558,12651.6,34,63
0,Outer,2011.35,426.457,12652,35,48
0,Outer,2133.25,426.457,12652,35,49
0,Outer,2255.15,426.457,12652,35,50
0,Outer,2377.05,426.457,12652,35,51
0,Outer,2498.95,426.457,12652,35,52
0,Outer,2620.85,426.457,12652,35,53
0,Outer,2742.75,426.457,12652,35,54
0,Outer,2864.65,426.457,12652,35,55
0,Outer,2986.55,426.457,12652,35,56
0,Outer,3108.45,426.457,12652,35,57
0,Outer,3230.35,426.457,12652,35,58
0,Outer,3352.25,426.457,12652,35,59
0,Outer,3474.15,426.457,12652,35,60
0,Outer,3596.05,426.457,12652,35,61
0,Outer,3717.95,426.457,12652,35,62
0,Outer,3839.85,426.457,12652,35,63
0,Outer,2011.35,548.356,12652.5,36,48
0,Outer,2133.25,548.356,12652.5,36,49
0,Outer,2255.15,548.356,12652.5,36,50
0,Outer,2377.05,548.356,12652.5,36,51
0,Outer,2498.95,548.356,12652.5,36,52
0,Outer,2620.85,548.356,12652.5,36,53
0,Outer,2742.75,548.356,12652.5,36,54
0,Outer,2864.65,548.356,12652.5,36,55
0,Outer,2986.55,548.356,12652.5,36,56
0,Outer,3108.45,548.356,12652.5,36,57
0,Outer,3230.35,548.356,12652.5,36,58
0,Outer,3352.25,548.356,12652.5,36,59
0,Outer,3474.15,548.356,12652.5,36,60
0,Outer,3596.05,548.356,12652.5,36,61
0,Outer,3717.95,548.356,12652.5,36,62
0,Outer,3839.85,548.356,12652.5,36,63
0,Outer,2011.35,670.256,12652.9,37,48
0,Outer,2133.25,670.256,12652.9,37,49
0,Outer,2255.15,670.256,12652.9,37,50
0,Outer,2377.05,670.256,12652.9,37,51
0,Outer,2498.95,670.256,12652.9,37,52
0,Outer,2620.85,670.256,12652.9,37,53
0,Outer,2742.75,670.256,12652.9,37,54
0,Outer,2864.65,670.256,12652.9,37,55
0,Outer,2986.55,670.256,12652.9,37,56
0,Outer,3108.45,670.256,12652.9,37,57
0,Outer,3230.35,670.256,12652.9,37,58
0,Outer,3352.25,670.256,12652.9,37,59
0,Outer,3474.15,670.256,12652.9,37,60
0,Outer,3596.05,670.256,12652.9,37,61
0,Outer,3717.95,670.256,12652.9,37,62
0,Outer,3839.85,670.256,12652.9,37,63
0,Outer,2011.35,792.155,12653.4,38,48
0,Outer,2133.25,792.155,12653.4,38,49
0,Outer,2255.15,792.155,12653.4,38,50
0,Outer,2377.05,792.155,12653.4,38,51
0,Outer,2498.95,792.155,12653.4,38,52
0,Outer,2620.85,792.155,12653.4,38,53
0,Outer,2742.75,792.155,12653.4,38,54
0,Outer,2864.65,792.155,12653.4,38,55
0,Outer,2986.55,792.155,12653.4,38,56
0,Outer,3108.45,792.155,12653.4,38,57
0,Outer,3230.35,792.155,12653.4,38,58
0,Outer,3352.25,792.155,12653.4,38,59
0,Outer,3474.15,792.155,12653.4,38,60
0,Outer,3596.05,792.155,12653.4,38,61
0,Outer,3717.95,792.155,12653.4,38,62
0,Outer,3839.85,792.155,12653.4,38,63
0,Outer,2011.35,914.054,12653.8,39,48
0,Outer,2133.25,914.054,12653.8,39,49
0,Outer,2255.15,914.054,12653.8,39,50
0,Outer,2377.05,914.054,12653.8,39,51
0,Outer,2498.95,914.054,12653.8,39,52
0,Outer,2620.85,914.054,12653.8,39,53
0,Outer,2742.75,914.054,12653.8,39,54
0,Outer,2864.65,914.054,12653.8,39,55
0,Outer,2986.55,914.054,12653.8,39,56
0,Outer,3108.45,914.054,12653.8,39,57
0,Outer,3230.35,914.054,12653.8,39,58
0,Outer,3352.25,914.054,12653.8,39,59
0,Outer,3474.15,914.054,12653.8,39,60
0,Outer,3596.05,914.054,12653.8,39,61
0,Outer,3717.95,914.054,12653.8,39,62
0,Outer,3839.85,914.054,12653.8,39,63
0,Outer,2011.35,1035.95,12654.2,40,48
0,Outer,2133.25,1035.95,12654.2,40,49
0,Outer,2255.15,1035.95,12654.2,40,50
0,Outer,2377.05,1035.95,12654.2,40,51
0,Outer,2498.95,1035.95,12654.2,40,52
0,Outer,2620.85,1035.95,12654.2,40,53
0,Outer,2742.75,1035.95,12654.2,40,54
0,Outer,2864.65,1035.95,12654.2,40,55
0,Outer,2986.55,1035.95,12654.2,40,56
0,Outer,3108.45,1035.95,12654.2,40,57
0,Outer,3230.35,1035.95,12654.2,40,58
0,Outer,3352.25,1035.95,12654.2,40,59
0,Outer,3474.15,1035.95,12654.2,40,60
0,Outer,3596.05,1035.95,12654.2,40,61
0,Outer,3717.95,1035.95,12654.2,40,62
0,Outer,3839.85,1035.95,12654.2,40,63
0,Outer,2011.35,1157.85,12654.7,41,48
0,Outer,2133.25,1157.85,12654.7,41,49
0,Outer,2255.15,1157.85,12654.7,41,50
0,Outer,2377.05,1157.85,12654.7,41,51
0,Outer,2498.95,1157.85,12654.7,41,52
0,Outer,2620.85,1157.85,12654.7,41,53
0,Outer,2742.75,1157.85,12654.7,41,54
0,Outer,2864.65,1157.85,12654.7,41,55
0,Outer,2986.55,1157.85,12654.7,41,56
0,Outer,3108.45,1157.85,12654.7,41,57
0,Outer,3230.35,1157.85,12654.7,41,58
0,Outer,3352.25,1157.85,12654.7,41,59
0,Outer,3474.15,1157.85,12654.7,41,60
0,Outer,3596.05,1157.85,12654.7,41,61
0,Outer,3717.95,1157.85,12654.7,41,62
0,Outer,3839.85,1157.85,12654.7,41,63
0,Outer,60.95,1279.75,12655.1,42,32
0,Outer,182.85,1279.75,12655.1,42,33
0,Outer,304.75,1279.75,12655.1,42,34
0,Outer,426.65,1279.75,12655.1,42,35
0,Outer,548.55,1279.75,12655.1,42,36
0,Outer,670.45,1279.75,12655.1,42,37
0,Outer,792.35,1279.75,12655.1,42,38
0,Outer,914.25,1279.75,12655.1,42,39
0,Outer,1036.15,1279.75,12655.1,42,40
0,Outer,1158.05,1279.75,12655.1,42,41
0,Outer,1279.95,1279.75,12655.1,42,42
0,Outer,1401.85,1279.75,12655.1,42,43
0,Outer,1523.75,1279.75,12655.1,42,44
0,Outer,1645.65,1279.75,12655.1,42,45
0,Outer,1767.55,1279.75,12655.1,42,46
0,Outer,1889.45,1279.75,12655.1,42,47
0,Outer,2011.35,1279.75,12655.1,42,48
0,Outer,2133.25,1279.75,12655.1,42,49
0,Outer,2255.15,1279.75,12655.1,42,50
0,Outer,2377.05,1279.75,12655.1,42,51
0,Outer,2498.95,1279.75,12655.1,42,52
0,Outer,2620.85,1279.75,12655.1,42,53
0,Outer,2742.75,1279.75,12655.1,42,54
0,Outer,2864.65,1279.75,12655.1,42,55
0,Outer,2986.55,1279.75,12655.1,42,56
0,Outer,3108.45,1279.75,12655.1,42,57
0,Outer,3230.35,1279.75,12655.1,42,58
0,Outer,3352.25,1279.75,12655.1,42,59
0,Outer,3474.15,1279.75,12655.1,42,60
0,Outer,3596.05,1279.75,12655.1,42,61
0,Outer,3717.95,1279.75,12655.1,42,62
0,Outer,3839.85,1279.75,12655.1,42,63
0,Outer,60.95,1401.65,12655.6,43,32
0,Outer,182.85,1401.65,12655.6,43,33
0,Outer,304.75,1401.65,12655.6,43,34
0,Outer,426.65,1401.65,12655.6,43,35
0,Outer,548.55,1401.65,12655.6,43,36
0,Outer,670.45,1401.65,12655.6,43,37
0,Outer,792.35,1401.65,12655.6,43,38
0,Outer,914.25,1401.65,12655.6,43,39
0,Outer,1036.15,1401.65,12655.6,43,40
0,Outer,1158.05,1401.65,12655.6,43,41
0,Outer,1279.95,1401.65,12655.6,43,42
0,Outer,1401.85,1401.65,12655.6,43,43
0,Outer,1523.75,1401.65,12655.6,43,44
0,Outer,1645.65,1401.65,12655.6,43,45
0,Outer,1767.55,1401.65,12655.6,43,46
0,Outer,1889.45,1401.65,12655.6,43,47
0,Outer,2011.35,1401.65,12655.6,43,48
0,Outer,2133.25,1401.65,12655.6,43,49
0,Outer,2255.15,1401.65,12655.6,43,50
0,Outer,2377.05,1401.65,12655.6,43,51
0,Outer,2498.95,1401.65,12655.6,43,52
0,Outer,2620.85,1401.65,12655.6,43,53
0,Outer,2742.75,1401.65,12655.6,43,54
0,Outer,2864.65,1401.65,12655.6,43,55
0,Outer,2986.55,1401.65,12655.6,43,56
0,Outer,3108.45,1401.65,12655.6,43,57
0,Outer,3230.35,1401.65,12655.6,43,58
0,Outer,3352.25,1401.65,12655.6,43,59
0,Outer,3474.15,1401.65,12655.6,43,60
0,Outer,3596.05,1401.65,12655.6,43,61
0,Outer,3717.95,1401.65,12655.6,43,62
0,Outer,3839.85,1401.65,12655.6,43,63
0,Outer,60.95,1523.55,12656,44,32
0,Outer,182.85,1523.55,12656,44,33
0,Outer,304.75,1523.55,12656,44,34
0,Outer,426.65,1523.55,12656,44,35
0,Outer,548.55,1523.55,12656,44,36
0,Outer,670.45,1523.55,12656,44,37
0,Outer,792.35,1523.55,12656,44,38
0,Outer,914.25,1523.55,12656,44,39
0,Outer,1036.15,1523.55,12656,44,40
0,Outer,1158.05,1523.55,12656,44,41
0,Outer,1279.95,1523.55,12656,44,42
0,Outer,1401.85,1523.55,12656,44,43
0,Outer,1523.75,1523.55,12656,44,44
