runid,fillid,starttime
293264,9594,2024-05-04 09:06:31+00:00
293263,9594,2024-05-04 08:49:22+00:00
293262,9594,
293261,9594,2024-05-04 08:38:20+00:00
293260,9594,2024-05-04 08:28:38+00:00
293259,9594,2024-05-04 08:25:41+00:00
293258,9594,2024-05-04 08:16:17+00:00
293257,9594,2024-05-04 08:08:24+00:00
293256,9594,2024-05-04 08:06:35+00:00
293255,9594,2024-05-04 08:03:37+00:00
293254,9594,2024-05-04 08:01:35+00:00
293253,9594,2024-05-04 07:56:58+00:00
293252,9594,2024-05-04 07:54:55+00:00
293251,9594,2024-05-04 07:53:13+00:00
293250,9594,2024-05-04 07:45:54+00:00
293249,9594,2024-05-04 07:43:10+00:00
293248,9594,2024-05-04 07:33:22+00:00
293247,9594,2024-05-04 07:26:14+00:00
293246,9594,2024-05-04 07:21:20+00:00
293245,9594,2024-05-04 07:17:55+00:00
293244,9594,2024-05-04 07:14:06+00:00
293243,9594,2024-05-04 07:13:21+00:00
293242,9594,2024-05-04 07:12:41+00:00
293241,9594,2024-05-04 07:11:41+00:00
293240,9594,2024-05-04 07:05:03+00:00
293239,9594,2024-05-04 07:04:20+00:00
293238,9594,2024-05-04 07:02:40+00:00
293237,9594,2024-05-04 07:01:57+00:00
293235,9594,2024-05-04 06:40:16+00:00
293233,9594,2024-05-04 06:38:04+00:00
293231,9594,2024-05-04 06:35:31+00:00
293205,9593,2024-05-04 03:09:24+00:00
293204,9593,2024-05-04 02:59:15+00:00
293203,9593,2024-05-04 02:36:08+00:00
293202,9593,2024-05-04 02:22:35+00:00
293201,9593,2024-05-04 02:18:23+00:00
293200,9593,2024-05-04 02:13:59+00:00
293199,9593,2024-05-04 01:27:57+00:00
293198,9593,2024-05-04 01:18:57+00:00
293197,9593,2024-05-04 01:14:49+00:00
293196,9593,2024-05-04 01:08:38+00:00
293195,9593,2024-05-04 01:03:32+00:00
293194,9593,2024-05-04 00:59:44+00:00
293193,9593,2024-05-04 00:53:22+00:00
293189,9593,2024-05-04 00:46:53+00:00
293188,9593,2024-05-04 00:40:09+00:00
293187,9593,2024-05-04 00:35:21+00:00
293186,9593,2024-05-04 00:30:38+00:00
293185,9593,
293184,9593,
293183,9593,2024-05-03 23:15:59+00:00
293174,9593,2024-05-03 22:56:45+00:00
293167,9593,2024-05-03 22:25:58+00:00
293166,9593,2024-05-03 21:55:50+00:00
293164,9593,2024-05-03 21:47:56+00:00
293159,9593,2024-05-03 21:28:18+00:00
293158,9593,2024-05-03 21:24:30+00:00
293048,9593,2024-05-03 16:43:41+00:00
293047,9593,2024-05-03 16:41:40+00:00
293045,9593,2024-05-03 16:39:35+00:00
293041,9593,2024-05-03 16:20:11+00:00
293040,9593,2024-05-03 16:12:43+00:00
293039,9593,2024-05-03 16:09:43+00:00
293025,9589,2024-05-03 12:08:36+00:00
293018,9589,2024-05-03 11:58:23+00:00
293016,9589,2024-05-03 11:50:47+00:00
293007,9585,2024-05-03 07:39:14+00:00
293006,9585,2024-05-03 07:29:37+00:00
293005,9585,2024-05-03 07:24:42+00:00
293004,9585,2024-05-03 07:15:48+00:00
293003,9585,2024-05-03 07:14:52+00:00
292999,9585,2024-05-03 06:50:58+00:00
292996,9585,2024-05-03 06:24:13+00:00
292995,9585,2024-05-03 06:16:47+00:00
292994,9585,2024-05-03 06:08:58+00:00
292993,9585,2024-05-03 06:07:13+00:00
292992,9585,2024-05-03 06:03:48+00:00
292991,9585,2024-05-03 06:01:06+00:00
292990,9585,2024-05-03 05:57:32+00:00
292989,9585,2024-05-03 05:52:12+00:00
292988,9585,2024-05-03 05:38:04+00:00
292987,9585,2024-05-03 05:36:12+00:00
292986,9585,2024-05-03 05:30:53+00:00
292985,9585,2024-05-03 05:05:14+00:00
292984,9585,2024-05-03 05:03:33+00:00
292983,9585,2024-05-03 05:02:17+00:00
292982,9585,2024-05-03 04:58:59+00:00
292981,9585,2024-05-03 04:42:10+00:00
292980,9585,2024-05-03 04:38:53+00:00
292979,9585,2024-05-03 03:47:43+00:00
292978,9585,2024-05-03 03:16:00+00:00
292977,9585,2024-05-03 03:15:17+00:00
292976,9585,2024-05-03 03:10:19+00:00
292975,9585,2024-05-03 03:04:38+00:00
292974,9585,2024-05-03 02:57:17+00:00
292973,9585,2024-05-03 02:08:02+00:00
292972,9585,2024-05-03 01:40:14+00:00
292971,9585,2024-05-03 01:36:36+00:00
292970,9585,2024-05-03 01:30:34+00:00
292969,9585,2024-05-03 01:18:45+00:00
292968,9585,2024-05-03 01:16:46+00:00
292967,9585,2024-05-03 00:54:38+00:00
292966,9585,2024-05-02 23:54:28+00:00
292965,9585,2024-05-02 23:47:37+00:00
292964,9585,2024-05-02 23:31:45+00:00
292963,9585,2024-05-02 23:27:52+00:00
292962,9585,2024-05-02 22:57:48+00:00
292961,9585,2024-05-02 22:50:52+00:00
292960,9585,2024-05-02 22:43:07+00:00
292959,9585,2024-05-02 22:28:03+00:00
292958,9585,2024-05-02 22:20:50+00:00
292957,9585,2024-05-02 22:15:40+00:00
292956,9585,2024-05-02 21:56:42+00:00
292955,9585,2024-05-02 21:55:59+00:00
292954,9585,2024-05-02 21:29:30+00:00
292953,9585,2024-05-02 21:07:18+00:00
292952,9585,2024-05-02 21:03:56+00:00
292951,9585,2024-05-02 20:59:53+00:00
292950,9585,2024-05-02 20:43:48+00:00
292949,9585,2024-05-02 20:31:43+00:00
292948,9585,2024-05-02 20:18:36+00:00
292947,9585,2024-05-02 20:17:50+00:00
292946,9585,2024-05-02 20:13:54+00:00
292945,9585,2024-05-02 20:12:37+00:00
292944,9585,2024-05-02 20:08:48+00:00
292943,9585,2024-05-02 20:07:00+00:00
292942,9585,2024-05-02 19:54:10+00:00
292941,9585,2024-05-02 19:14:25+00:00
292940,9585,2024-05-02 18:14:17+00:00
292866,9579,2024-05-01 20:17:16+00:00
292860,9579,2024-05-01 19:52:33+00:00
292851,9579,2024-05-01 19:16:04+00:00
292850,9579,2024-05-01 19:06:06+00:00
292845,9579,2024-05-01 18:51:18+00:00
292844,9579,2024-05-01 18:46:37+00:00
292835,9579,2024-05-01 18:42:58+00:00
292834,9579,2024-05-01 18:19:32+00:00
292833,9579,2024-05-01 18:07:48+00:00
292832,9579,2024-05-01 18:05:46+00:00
292831,9579,2024-05-01 18:04:06+00:00
292830,9579,2024-05-01 18:01:54+00:00
292829,9579,2024-05-01 17:50:31+00:00
292828,9579,2024-05-01 17:46:30+00:00
292827,9579,2024-05-01 17:33:53+00:00
292826,9579,2024-05-01 17:13:16+00:00
292802,9575,2024-05-01 02:31:12+00:00
292801,9575,2024-05-01 02:28:53+00:00
292800,9575,2024-05-01 02:20:17+00:00
292799,9575,2024-05-01 02:06:28+00:00
292798,9575,2024-05-01 01:36:40+00:00
292797,9575,2024-05-01 01:07:09+00:00
292796,9575,2024-05-01 01:01:42+00:00
292795,9575,2024-05-01 00:50:02+00:00
292794,9575,2024-05-01 00:16:50+00:00
292793,9575,2024-04-30 23:43:37+00:00
292792,9575,2024-04-30 23:39:46+00:00
292791,9575,2024-04-30 23:20:58+00:00
292790,9575,2024-04-30 23:14:36+00:00
292789,9575,2024-04-30 23:07:10+00:00
292788,9575,2024-04-30 23:00:08+00:00
292787,9575,2024-04-30 22:37:25+00:00
292786,9575,2024-04-30 22:36:03+00:00
292785,9575,2024-04-30 22:31:35+00:00
292784,9575,2024-04-30 22:28:40+00:00
292727,9574,2024-04-30 12:11:18+00:00
292726,9574,2024-04-30 12:10:56+00:00
292724,9574,2024-04-30 12:08:05+00:00
292722,9574,2024-04-30 12:07:33+00:00
292720,9574,2024-04-30 11:53:59+00:00
292718,9574,2024-04-30 11:45:53+00:00
292717,9574,2024-04-30 11:36:42+00:00
292716,9574,2024-04-30 11:30:35+00:00
292715,9574,2024-04-30 10:54:43+00:00
292714,9574,2024-04-30 10:43:34+00:00
292711,9574,2024-04-30 10:13:36+00:00
292708,9574,2024-04-30 09:49:16+00:00
292707,9574,2024-04-30 09:44:25+00:00
292706,9574,2024-04-30 09:43:46+00:00
292705,9574,2024-04-30 09:41:26+00:00
292704,9574,2024-04-30 09:32:27+00:00
292702,9574,2024-04-30 09:22:19+00:00
292697,9574,2024-04-30 09:08:37+00:00
292696,9574,2024-04-30 09:06:02+00:00
292695,9574,2024-04-30 09:00:12+00:00
292693,9574,2024-04-30 08:39:37+00:00
292692,9574,2024-04-30 07:39:31+00:00
292691,9574,2024-04-30 07:38:48+00:00
292690,9574,2024-04-30 07:08:54+00:00
292689,9574,2024-04-30 07:06:37+00:00
292688,9574,2024-04-30 06:28:43+00:00
292687,9574,2024-04-30 06:23:47+00:00
292686,9574,2024-04-30 05:23:43+00:00
292685,9574,2024-04-30 05:19:42+00:00
292684,9574,2024-04-30 04:42:09+00:00
292683,9574,2024-04-30 04:39:21+00:00
292682,9574,2024-04-30 04:36:08+00:00
292681,9574,2024-04-30 04:33:28+00:00
292680,9574,2024-04-30 04:10:16+00:00
292679,9574,2024-04-30 03:57:09+00:00
292678,9574,2024-04-30 03:56:14+00:00
292677,9574,2024-04-30 03:35:06+00:00
292676,9574,2024-04-30 03:31:45+00:00
292675,9574,2024-04-30 03:21:04+00:00
292674,9574,2024-04-30 03:17:50+00:00
292673,9574,2024-04-30 03:11:03+00:00
292672,9574,2024-04-30 03:06:18+00:00
292671,9574,2024-04-30 03:02:01+00:00
292670,9574,2024-04-30 02:31:30+00:00
292669,9574,2024-04-30 02:29:06+00:00
292668,9574,2024-04-30 01:29:02+00:00
292667,9574,2024-04-30 01:24:16+00:00
292666,9574,2024-04-30 00:24:07+00:00
292665,9574,2024-04-30 00:22:43+00:00
292664,9574,2024-04-30 00:18:30+00:00
292663,9574,2024-04-30 00:06:15+00:00
292662,9574,2024-04-30 00:00:13+00:00
292661,9574,2024-04-29 23:59:27+00:00
292660,9574,2024-04-29 23:58:46+00:00
292659,9574,2024-04-29 23:50:43+00:00
292658,9574,2024-04-29 23:49:12+00:00
292657,9574,2024-04-29 23:37:38+00:00
292656,9574,2024-04-29 23:27:20+00:00
292654,9574,2024-04-29 23:06:11+00:00
292651,9573,2024-04-29 21:21:11+00:00
292650,9573,2024-04-29 20:37:09+00:00
292649,9573,2024-04-29 20:19:21+00:00
292648,9573,2024-04-29 19:54:36+00:00
292647,9573,2024-04-29 19:45:01+00:00
292646,9573,2024-04-29 19:40:59+00:00
292645,9573,2024-04-29 19:17:33+00:00
292644,9573,2024-04-29 19:10:03+00:00
292643,9573,
292642,9573,
292641,9573,2024-04-29 18:24:57+00:00
292640,9573,2024-04-29 18:18:40+00:00
292639,9573,2024-04-29 18:01:28+00:00
292638,9573,2024-04-29 17:54:23+00:00
292637,9573,2024-04-29 17:40:45+00:00
292636,9573,2024-04-29 17:38:56+00:00
292635,9573,2024-04-29 17:20:35+00:00
292634,9573,2024-04-29 17:18:31+00:00
292633,9573,2024-04-29 17:13:11+00:00
292632,9573,2024-04-29 16:31:12+00:00
292631,9573,2024-04-29 16:27:19+00:00
292630,9573,2024-04-29 16:16:26+00:00
292608,9573,2024-04-29 15:32:31+00:00
292586,9573,2024-04-29 14:32:30+00:00
292576,9573,2024-04-29 13:47:31+00:00
292572,9573,2024-04-29 13:25:21+00:00
292541,9573,2024-04-29 12:25:10+00:00
292540,9573,2024-04-29 12:12:28+00:00
292539,9573,
292538,9573,2024-04-29 12:03:08+00:00
292537,9573,2024-04-29 11:37:26+00:00
292536,9573,2024-04-29 11:33:45+00:00
292535,9573,2024-04-29 11:15:46+00:00
292531,9573,2024-04-29 10:59:34+00:00
292529,9573,2024-04-29 10:57:51+00:00
292525,9573,2024-04-29 10:54:30+00:00
292523,9573,2024-04-29 10:43:24+00:00
292522,9573,2024-04-29 10:39:16+00:00
292519,9573,2024-04-29 10:19:16+00:00
292518,9573,2024-04-29 10:15:44+00:00
292515,9573,2024-04-29 10:06:58+00:00
292513,9573,
292512,9573,2024-04-29 09:47:45+00:00
292511,9573,2024-04-29 09:42:18+00:00
292509,9573,2024-04-29 09:37:09+00:00
292508,9573,2024-04-29 09:19:11+00:00
292480,9570,2024-04-28 14:52:16+00:00
292479,9570,2024-04-28 14:36:56+00:00
292478,9570,2024-04-28 14:17:02+00:00
292477,9570,2024-04-28 13:29:25+00:00
292476,9570,2024-04-28 13:25:17+00:00
292475,9570,2024-04-28 13:03:31+00:00
292474,9570,2024-04-28 12:59:48+00:00
292473,9570,2024-04-28 12:59:04+00:00
292472,9570,2024-04-28 12:58:23+00:00
292471,9570,2024-04-28 12:22:39+00:00
292470,9570,2024-04-28 12:19:58+00:00
292469,9570,2024-04-28 11:19:53+00:00
292468,9570,2024-04-28 11:18:11+00:00
292467,9570,2024-04-28 11:17:16+00:00
292466,9570,2024-04-28 10:44:36+00:00
292465,9570,2024-04-28 10:30:18+00:00
292464,9570,2024-04-28 10:18:59+00:00
292463,9570,2024-04-28 10:10:41+00:00
292462,9570,2024-04-28 09:51:39+00:00
292461,9570,2024-04-28 09:45:07+00:00
292460,9570,2024-04-28 09:41:17+00:00
292459,9570,2024-04-28 09:36:41+00:00
292458,9570,2024-04-28 09:33:11+00:00
292457,9570,2024-04-28 09:32:31+00:00
292456,9570,2024-04-28 09:27:06+00:00
292455,9570,2024-04-28 09:16:32+00:00
292454,9570,2024-04-28 09:12:29+00:00
292453,9570,2024-04-28 09:09:31+00:00
292452,9570,2024-04-28 09:08:01+00:00
292451,9570,2024-04-28 09:06:20+00:00
292450,9570,2024-04-28 09:05:29+00:00
292449,9570,2024-04-28 08:47:07+00:00
292448,9570,2024-04-28 08:39:23+00:00
292447,9570,2024-04-28 08:38:43+00:00
292446,9570,2024-04-28 08:26:25+00:00
292445,9570,2024-04-28 08:23:58+00:00
292444,9570,2024-04-28 08:22:38+00:00
292443,9570,2024-04-28 08:00:32+00:00
292442,9570,2024-04-28 07:52:24+00:00
292441,9570,2024-04-28 07:47:07+00:00
292440,9570,2024-04-28 07:35:14+00:00
292439,9570,2024-04-28 07:33:11+00:00
292438,9570,2024-04-28 07:32:31+00:00
292437,9570,2024-04-28 07:31:22+00:00
292436,9570,2024-04-28 07:07:57+00:00
292435,9570,2024-04-28 07:00:09+00:00
292434,9570,2024-04-28 06:59:01+00:00
292433,9570,2024-04-28 06:51:00+00:00
292432,9570,2024-04-28 06:41:44+00:00
292431,9570,2024-04-28 06:36:41+00:00
292430,9570,2024-04-28 06:32:06+00:00
292429,9570,2024-04-28 06:12:40+00:00
292428,9570,2024-04-28 06:10:55+00:00
292427,9570,2024-04-28 06:01:07+00:00
292417,9569,2024-04-28 01:46:54+00:00
292416,9569,2024-04-28 01:12:16+00:00
292415,9569,2024-04-28 01:10:42+00:00
292414,9569,2024-04-28 01:03:24+00:00
292413,9569,2024-04-28 00:58:03+00:00
292412,9569,2024-04-28 00:57:21+00:00
292411,9569,2024-04-28 00:56:28+00:00
292410,9569,2024-04-28 00:51:05+00:00
292409,9569,2024-04-28 00:48:44+00:00
292408,9569,2024-04-28 00:40:34+00:00
292407,9569,2024-04-28 00:39:47+00:00
292406,9569,2024-04-28 00:32:17+00:00
292405,9569,2024-04-28 00:26:35+00:00
292404,9569,2024-04-28 00:22:47+00:00
292403,9569,2024-04-27 23:52:46+00:00
292402,9569,2024-04-27 23:46:54+00:00
292401,9569,2024-04-27 23:46:15+00:00
292400,9569,2024-04-27 23:41:32+00:00
292399,9569,2024-04-27 23:31:42+00:00
292398,9569,2024-04-27 23:27:52+00:00
292397,9569,2024-04-27 23:25:39+00:00
292396,9569,2024-04-27 23:25:02+00:00
292395,9569,2024-04-27 23:20:46+00:00
292394,9569,2024-04-27 23:16:17+00:00
292393,9569,2024-04-27 23:10:56+00:00
292392,9569,2024-04-27 23:04:29+00:00
292391,9569,2024-04-27 22:56:49+00:00
292390,9569,2024-04-27 22:50:31+00:00
292389,9569,2024-04-27 22:46:49+00:00
292388,9569,2024-04-27 22:30:00+00:00
292387,9569,2024-04-27 22:25:34+00:00
292386,9569,2024-04-27 22:24:31+00:00
292385,9569,2024-04-27 22:01:43+00:00
292379,9568,2024-04-27 19:48:01+00:00
292378,9568,2024-04-27 19:02:24+00:00
292377,9568,2024-04-27 18:58:02+00:00
292376,9568,2024-04-27 17:57:52+00:00
292375,9568,2024-04-27 17:11:02+00:00
292374,9568,2024-04-27 17:06:31+00:00
292373,9568,2024-04-27 16:43:52+00:00
292372,9568,2024-04-27 16:20:40+00:00
292371,9568,2024-04-27 15:20:33+00:00
292370,9568,2024-04-27 14:17:20+00:00
292369,9568,2024-04-27 14:04:54+00:00
292368,9568,2024-04-27 13:04:59+00:00
292367,9568,2024-04-27 12:09:33+00:00
292366,9568,2024-04-27 11:42:53+00:00
292365,9568,2024-04-27 11:38:12+00:00
292364,9568,2024-04-27 10:44:30+00:00
292363,9568,2024-04-27 09:54:34+00:00
292362,9568,2024-04-27 09:53:03+00:00
292361,9568,2024-04-27 09:50:01+00:00
292360,9568,2024-04-27 09:21:15+00:00
292359,9568,2024-04-27 09:17:33+00:00
292358,9568,2024-04-27 08:46:06+00:00
292357,9568,2024-04-27 08:19:23+00:00
292356,9568,2024-04-27 08:15:34+00:00
292355,9568,2024-04-27 08:14:00+00:00
292354,9568,2024-04-27 07:23:22+00:00
292353,9568,2024-04-27 07:15:15+00:00
292352,9568,2024-04-27 06:50:58+00:00
292343,9567,2024-04-27 04:34:58+00:00
292342,9567,2024-04-27 04:15:31+00:00
292341,9567,2024-04-27 04:11:06+00:00
292340,9567,2024-04-27 03:10:55+00:00
292339,9567,2024-04-27 02:10:51+00:00
292338,9567,2024-04-27 01:46:39+00:00
292337,9567,2024-04-27 01:45:24+00:00
292336,9567,2024-04-27 01:23:49+00:00
292335,9567,2024-04-27 01:19:24+00:00
292334,9567,2024-04-27 01:15:20+00:00
292333,9567,2024-04-27 01:14:04+00:00
292332,9567,2024-04-27 00:19:57+00:00
292331,9567,2024-04-27 00:16:14+00:00
292330,9567,2024-04-26 23:16:06+00:00
292329,9567,2024-04-26 23:08:03+00:00
292328,9567,2024-04-26 23:05:22+00:00
292327,9567,2024-04-26 22:56:19+00:00
292326,9567,2024-04-26 22:52:31+00:00
292325,9567,2024-04-26 22:44:42+00:00
292324,9567,2024-04-26 22:20:42+00:00
292318,9566,2024-04-26 19:45:24+00:00
292317,9566,2024-04-26 19:20:00+00:00
292312,9566,2024-04-26 18:47:42+00:00
292311,9566,2024-04-26 18:47:01+00:00
292310,9566,2024-04-26 18:25:48+00:00
292309,9566,2024-04-26 18:09:31+00:00
292308,9566,2024-04-26 17:47:20+00:00
292307,9566,2024-04-26 17:41:53+00:00
292306,9566,2024-04-26 17:37:17+00:00
292305,9566,2024-04-26 17:36:19+00:00
292304,9566,2024-04-26 17:35:40+00:00
292303,9566,2024-04-26 17:33:17+00:00
292302,9566,2024-04-26 17:14:51+00:00
292301,9566,2024-04-26 17:14:10+00:00
292300,9566,2024-04-26 17:13:29+00:00
292299,9566,2024-04-26 17:12:16+00:00
292298,9566,2024-04-26 17:08:14+00:00
292297,9566,2024-04-26 17:07:34+00:00
292296,9566,2024-04-26 17:03:15+00:00
292290,9566,2024-04-26 16:41:33+00:00
292266,9566,2024-04-26 15:45:19+00:00
292238,9566,2024-04-26 15:18:15+00:00
292229,9566,2024-04-26 14:50:40+00:00
292227,9566,2024-04-26 14:41:28+00:00
292201,9565,2024-04-26 11:05:34+00:00
292199,9565,2024-04-26 10:26:37+00:00
292198,9565,2024-04-26 10:24:00+00:00
292197,9565,2024-04-26 10:23:17+00:00
292196,9565,2024-04-26 10:18:56+00:00
292195,9565,2024-04-26 10:01:25+00:00
292194,9565,2024-04-26 09:52:05+00:00
292193,9565,2024-04-26 09:49:28+00:00
292192,9565,2024-04-26 09:19:27+00:00
292191,9565,2024-04-26 09:13:54+00:00
292190,9565,2024-04-26 09:11:56+00:00
292189,9565,2024-04-26 08:50:51+00:00
292188,9565,2024-04-26 08:19:34+00:00
292187,9565,2024-04-26 07:57:42+00:00
292186,9565,2024-04-26 07:53:13+00:00
292185,9565,2024-04-26 07:50:09+00:00
292184,9565,2024-04-26 07:48:47+00:00
292183,9565,2024-04-26 07:45:15+00:00
292182,9565,2024-04-26 07:37:25+00:00
292181,9565,2024-04-26 07:05:12+00:00
292180,9565,2024-04-26 07:01:31+00:00
292179,9565,2024-04-26 06:08:45+00:00
292178,9565,2024-04-26 06:04:13+00:00
292177,9565,2024-04-26 05:36:54+00:00
292176,9565,2024-04-26 05:25:14+00:00
292175,9565,2024-04-26 05:02:12+00:00
292174,9565,2024-04-26 04:57:14+00:00
292173,9565,2024-04-26 04:56:20+00:00
292172,9565,2024-04-26 04:51:03+00:00
292171,9565,2024-04-26 04:49:23+00:00
292170,9565,2024-04-26 04:48:02+00:00
292169,9565,2024-04-26 04:47:17+00:00
292168,9565,2024-04-26 04:36:45+00:00
292167,9565,2024-04-26 04:32:58+00:00
292166,9565,2024-04-26 04:07:34+00:00
292165,9565,2024-04-26 04:02:33+00:00
292164,9565,2024-04-26 03:59:30+00:00
292163,9565,2024-04-26 03:50:49+00:00
292162,9565,2024-04-26 03:48:39+00:00
292161,9565,2024-04-26 03:45:35+00:00
292160,9565,2024-04-26 03:44:51+00:00
292159,9565,2024-04-26 03:29:20+00:00
292158,9565,2024-04-26 03:17:56+00:00
292157,9565,2024-04-26 03:08:52+00:00
292146,9564,2024-04-26 01:08:40+00:00
292145,9564,2024-04-26 00:59:52+00:00
292144,9564,2024-04-26 00:50:51+00:00
292143,9564,2024-04-26 00:48:31+00:00
292142,9564,2024-04-26 00:46:14+00:00
292141,9564,2024-04-26 00:40:07+00:00
292140,9564,2024-04-26 00:38:01+00:00
292139,9564,2024-04-26 00:35:55+00:00
292138,9564,2024-04-26 00:32:52+00:00
292137,9564,2024-04-26 00:25:47+00:00
292136,9564,2024-04-26 00:25:03+00:00
292135,9564,2024-04-26 00:24:13+00:00
292134,9564,2024-04-26 00:19:46+00:00
292133,9564,2024-04-26 00:16:40+00:00
292132,9564,2024-04-26 00:15:47+00:00
292131,9564,2024-04-26 00:13:34+00:00
292130,9564,2024-04-26 00:09:28+00:00
292129,9564,2024-04-26 00:07:07+00:00
292128,9564,2024-04-26 00:05:02+00:00
292127,9564,2024-04-25 23:57:55+00:00
292126,9564,2024-04-25 23:56:31+00:00
292125,9564,2024-04-25 23:49:26+00:00
292124,9564,2024-04-25 23:46:12+00:00
292123,9564,2024-04-25 23:39:20+00:00
292122,9564,2024-04-25 23:28:13+00:00
292121,9564,2024-04-25 23:16:53+00:00
292120,9564,2024-04-25 23:05:42+00:00
292119,9564,2024-04-25 23:04:39+00:00
292118,9564,2024-04-25 23:03:59+00:00
292117,9564,2024-04-25 23:02:40+00:00
292116,9564,2024-04-25 22:40:02+00:00
292115,9564,2024-04-25 22:28:47+00:00
292114,9564,2024-04-25 22:23:36+00:00
292113,9564,2024-04-25 22:22:05+00:00
292112,9564,2024-04-25 22:20:10+00:00
292111,9564,2024-04-25 22:17:07+00:00
292110,9564,2024-04-25 22:15:59+00:00
292109,9564,2024-04-25 22:10:49+00:00
292108,9564,2024-04-25 22:07:07+00:00
292107,9564,2024-04-25 21:25:35+00:00
292106,9564,2024-04-25 21:24:10+00:00
292105,9564,2024-04-25 21:19:12+00:00
292104,9564,2024-04-25 21:12:51+00:00
292103,9564,2024-04-25 21:12:26+00:00
292102,9564,2024-04-25 21:09:07+00:00
292101,9564,2024-04-25 20:47:07+00:00
292100,9564,2024-04-25 20:24:31+00:00
292099,9564,2024-04-25 20:18:24+00:00
292086,9563,2024-04-25 18:06:18+00:00
292085,9562,2024-04-25 17:39:20+00:00
292084,9562,2024-04-25 17:25:14+00:00
292083,9562,2024-04-25 17:20:38+00:00
292082,9562,2024-04-25 17:18:36+00:00
292081,9562,2024-04-25 17:17:56+00:00
292080,9562,2024-04-25 16:56:10+00:00
292079,9562,2024-04-25 16:45:03+00:00
292078,9562,2024-04-25 16:42:58+00:00
292077,9562,2024-04-25 16:37:43+00:00
292076,9562,2024-04-25 16:36:44+00:00
292075,9562,2024-04-25 16:31:27+00:00
292074,9562,2024-04-25 16:27:27+00:00
292073,9562,2024-04-25 16:20:07+00:00
292072,9562,2024-04-25 16:17:18+00:00
292071,9562,2024-04-25 16:15:36+00:00
292070,9562,2024-04-25 16:14:45+00:00
292069,9562,2024-04-25 16:13:51+00:00
292068,9562,2024-04-25 16:03:28+00:00
292067,9562,2024-04-25 16:03:07+00:00
292066,9562,2024-04-25 16:02:02+00:00
292065,9562,2024-04-25 16:01:19+00:00
292064,9562,2024-04-25 16:00:23+00:00
292063,9562,2024-04-25 15:49:52+00:00
292062,9562,2024-04-25 15:46:14+00:00
292061,9562,2024-04-25 15:30:35+00:00
292060,9562,2024-04-25 15:26:24+00:00
292059,9562,2024-04-25 15:20:57+00:00
292058,9562,2024-04-25 15:19:58+00:00
292057,9562,2024-04-25 15:16:46+00:00
